t,lat,lon,el
1687601720.000000,-12.772554,45.287777,21.797000
1687601721.000000,-12.772554,45.287777,21.794000
1687601722.000000,-12.772554,45.287776,21.792000
1687601723.000000,-12.772554,45.287776,21.803000
1687601724.000000,-12.772554,45.287776,21.804000
1687601725.000000,-12.772554,45.287776,21.802000
1687601726.000000,-12.772554,45.287776,21.792000
1687601727.000000,-12.772554,45.287776,21.810000
1687601728.000000,-12.772554,45.287776,21.809000
1687601729.000000,-12.772554,45.287776,21.807000
1687601730.000000,-12.772553,45.287777,21.797000
1687601731.000000,-12.772553,45.287776,21.803000
1687601732.000000,-12.772553,45.287776,21.810000
1687601733.000000,-12.772553,45.287776,21.796000
1687601734.000000,-12.772553,45.287776,21.799000
1687601735.000000,-12.772553,45.287776,21.802000
1687601736.000000,-12.772553,45.287776,21.790000
1687601737.000000,-12.772553,45.287775,21.789000
1687601738.000000,-12.772552,45.287776,21.792000
1687601739.000000,-12.772552,45.287776,21.799000
1687601740.000000,-12.772552,45.287775,21.795000
1687601741.000000,-12.772552,45.287775,21.795000
1687601742.000000,-12.772552,45.287775,21.788000
1687601743.000000,-12.772552,45.287775,21.786000
1687601744.000000,-12.772552,45.287775,21.795000
1687601745.000000,-12.772552,45.287776,21.796000
1687601746.000000,-12.772552,45.287776,21.805000
1687601747.000000,-12.772552,45.287776,21.792000
1687601748.000000,-12.772552,45.287776,21.797000
1687601749.000000,-12.772552,45.287775,21.794000
1687601750.000000,-12.772552,45.287776,21.780000
1687601751.000000,-12.772552,45.287776,21.788000
1687601752.000000,-12.772552,45.287776,21.794000
1687601753.000000,-12.772552,45.287776,21.808000
1687601754.000000,-12.772552,45.287777,21.802000
1687601755.000000,-12.772551,45.287777,21.799000
1687601756.000000,-12.772551,45.287777,21.809000
1687601757.000000,-12.772551,45.287777,21.804000
1687601758.000000,-12.772550,45.287778,21.810000
1687601759.000000,-12.772550,45.287778,21.814000
1687601760.000000,-12.772550,45.287778,21.816000
1687601761.000000,-12.772550,45.287779,21.816000
1687601762.000000,-12.772550,45.287779,21.824000
1687601763.000000,-12.772550,45.287779,21.811000
1687601764.000000,-12.772551,45.287779,21.817000
1687601765.000000,-12.772550,45.287779,21.825000
1687601766.000000,-12.772550,45.287779,21.833000
1687601767.000000,-12.772550,45.287780,21.827000
1687601768.000000,-12.772550,45.287780,21.827000
1687601769.000000,-12.772550,45.287780,21.832000
1687601770.000000,-12.772549,45.287780,21.817000
1687601771.000000,-12.772549,45.287780,21.824000
1687601772.000000,-12.772549,45.287780,21.817000
1687601773.000000,-12.772549,45.287780,21.824000
1687601774.000000,-12.772548,45.287780,21.825000
1687601775.000000,-12.772548,45.287780,21.812000
1687601776.000000,-12.772547,45.287781,21.813000
1687601777.000000,-12.772546,45.287781,21.824000
1687601778.000000,-12.772546,45.287781,21.808000
1687601779.000000,-12.772546,45.287781,21.802000
1687601780.000000,-12.772545,45.287781,21.797000
1687601781.000000,-12.772545,45.287781,21.797000
1687601782.000000,-12.772545,45.287781,21.804000
1687601783.000000,-12.772544,45.287781,21.821000
1687601784.000000,-12.772544,45.287781,21.815000
1687601785.000000,-12.772544,45.287781,21.816000
1687601786.000000,-12.772543,45.287781,21.818000
1687601787.000000,-12.772543,45.287781,21.801000
1687601788.000000,-12.772543,45.287781,21.800000
1687601789.000000,-12.772543,45.287781,21.787000
1687601790.000000,-12.772543,45.287781,21.810000
1687601791.000000,-12.772542,45.287781,21.786000
1687601792.000000,-12.772542,45.287782,21.785000
1687601793.000000,-12.772542,45.287782,21.780000
1687601794.000000,-12.772541,45.287782,21.802000
1687601795.000000,-12.772541,45.287782,21.784000
1687601796.000000,-12.772540,45.287782,21.775000
1687601797.000000,-12.772540,45.287782,21.778000
1687601798.000000,-12.772539,45.287782,21.779000
1687601799.000000,-12.772539,45.287782,21.767000
1687601800.000000,-12.772539,45.287782,21.771000
1687601801.000000,-12.772538,45.287782,21.776000
1687601802.000000,-12.772538,45.287782,21.783000
1687601803.000000,-12.772537,45.287782,21.754000
1687601804.000000,-12.772536,45.287783,21.758000
1687601805.000000,-12.772536,45.287783,21.773000
1687601806.000000,-12.772537,45.287782,21.772000
1687601807.000000,-12.772538,45.287782,21.791000
1687601808.000000,-12.772538,45.287781,21.782000
1687601809.000000,-12.772538,45.287781,21.775000
1687601810.000000,-12.772538,45.287782,21.786000
1687601811.000000,-12.772538,45.287782,21.777000
1687601812.000000,-12.772539,45.287783,21.783000
1687601813.000000,-12.772539,45.287783,21.779000
1687601814.000000,-12.772539,45.287782,21.791000
1687601815.000000,-12.772539,45.287782,21.784000
1687601816.000000,-12.772540,45.287781,21.761000
1687601817.000000,-12.772540,45.287781,21.768000
1687601818.000000,-12.772540,45.287781,21.768000
1687601819.000000,-12.772541,45.287781,21.768000
1687601820.000000,-12.772542,45.287781,21.774000
1687601821.000000,-12.772542,45.287780,21.770000
1687601822.000000,-12.772542,45.287779,21.783000
1687601823.000000,-12.772542,45.287779,21.786000
1687601824.000000,-12.772542,45.287778,21.779000
1687601825.000000,-12.772541,45.287777,21.795000
1687601826.000000,-12.772541,45.287777,21.791000
1687601827.000000,-12.772541,45.287777,21.786000
1687601828.000000,-12.772541,45.287777,21.784000
1687601829.000000,-12.772541,45.287776,21.794000
1687601830.000000,-12.772540,45.287775,21.806000
1687601831.000000,-12.772539,45.287776,21.793000
1687601832.000000,-12.772538,45.287777,21.792000
1687601833.000000,-12.772538,45.287777,21.791000
1687601834.000000,-12.772538,45.287778,21.785000
1687601835.000000,-12.772538,45.287779,21.789000
1687601836.000000,-12.772538,45.287780,21.799000
1687601837.000000,-12.772539,45.287779,21.794000
1687601838.000000,-12.772540,45.287779,21.799000
1687601839.000000,-12.772542,45.287778,21.802000
1687601840.000000,-12.772542,45.287777,21.809000
1687601841.000000,-12.772542,45.287776,21.806000
1687601842.000000,-12.772542,45.287775,21.801000
1687601843.000000,-12.772542,45.287775,21.802000
1687601844.000000,-12.772541,45.287775,21.806000
1687601845.000000,-12.772541,45.287775,21.828000
1687601846.000000,-12.772542,45.287775,21.818000
1687601847.000000,-12.772541,45.287774,21.805000
1687601848.000000,-12.772541,45.287774,21.811000
1687601849.000000,-12.772540,45.287773,21.815000
1687601850.000000,-12.772540,45.287773,21.806000
1687601851.000000,-12.772539,45.287773,21.808000
1687601852.000000,-12.772539,45.287772,21.805000
1687601853.000000,-12.772539,45.287773,21.803000
1687601854.000000,-12.772539,45.287773,21.804000
1687601855.000000,-12.772539,45.287773,21.804000
1687601856.000000,-12.772539,45.287774,21.806000
1687601857.000000,-12.772540,45.287774,21.816000
1687601858.000000,-12.772540,45.287774,21.808000
1687601859.000000,-12.772540,45.287774,21.805000
1687601860.000000,-12.772541,45.287774,21.807000
1687601861.000000,-12.772541,45.287774,21.808000
1687601862.000000,-12.772542,45.287774,21.798000
1687601863.000000,-12.772542,45.287775,21.804000
1687601864.000000,-12.772542,45.287774,21.809000
1687601865.000000,-12.772542,45.287773,21.802000
1687601866.000000,-12.772541,45.287773,21.807000
1687601867.000000,-12.772541,45.287773,21.804000
1687601868.000000,-12.772541,45.287773,21.810000
1687601869.000000,-12.772541,45.287773,21.800000
1687601870.000000,-12.772541,45.287772,21.808000
1687601871.000000,-12.772542,45.287771,21.810000
1687601872.000000,-12.772542,45.287771,21.805000
1687601873.000000,-12.772542,45.287771,21.788000
1687601874.000000,-12.772542,45.287770,21.803000
1687601875.000000,-12.772542,45.287769,21.805000
1687601876.000000,-12.772543,45.287768,21.805000
1687601877.000000,-12.772543,45.287767,21.797000
1687601878.000000,-12.772542,45.287767,21.816000
1687601879.000000,-12.772542,45.287767,21.806000
1687601880.000000,-12.772542,45.287768,21.803000
1687601881.000000,-12.772542,45.287768,21.791000
1687601882.000000,-12.772541,45.287768,21.806000
1687601883.000000,-12.772541,45.287767,21.808000
1687601884.000000,-12.772541,45.287767,21.829000
1687601885.000000,-12.772541,45.287767,21.805000
1687601886.000000,-12.772541,45.287767,21.811000
1687601887.000000,-12.772541,45.287767,21.790000
1687601888.000000,-12.772541,45.287767,21.792000
1687601889.000000,-12.772542,45.287767,21.798000
1687601890.000000,-12.772541,45.287767,21.791000
1687601891.000000,-12.772541,45.287768,21.812000
1687601892.000000,-12.772541,45.287768,21.816000
1687601893.000000,-12.772541,45.287768,21.815000
1687601894.000000,-12.772541,45.287768,21.775000
1687601895.000000,-12.772541,45.287768,21.792000
1687601896.000000,-12.772541,45.287768,21.785000
1687601897.000000,-12.772541,45.287769,21.811000
1687601898.000000,-12.772541,45.287769,21.778000
1687601899.000000,-12.772542,45.287769,21.771000
1687601900.000000,-12.772542,45.287769,21.788000
1687601901.000000,-12.772542,45.287770,21.805000
1687601902.000000,-12.772543,45.287770,21.821000
1687601903.000000,-12.772543,45.287770,21.800000
1687601904.000000,-12.772543,45.287771,21.790000
1687601905.000000,-12.772543,45.287771,21.783000
1687601906.000000,-12.772544,45.287771,21.774000
1687601907.000000,-12.772544,45.287771,21.782000
1687601908.000000,-12.772544,45.287771,21.785000
1687601909.000000,-12.772544,45.287772,21.787000
1687601910.000000,-12.772544,45.287772,21.789000
1687601911.000000,-12.772545,45.287771,21.793000
1687601912.000000,-12.772545,45.287771,21.790000
1687601913.000000,-12.772545,45.287771,21.792000
1687601914.000000,-12.772545,45.287771,21.791000
1687601915.000000,-12.772545,45.287771,21.781000
1687601916.000000,-12.772546,45.287771,21.794000
1687601917.000000,-12.772546,45.287771,21.779000
1687601918.000000,-12.772546,45.287771,21.765000
1687601919.000000,-12.772546,45.287771,21.789000
1687601920.000000,-12.772546,45.287771,21.791000
1687601921.000000,-12.772546,45.287771,21.782000
1687601922.000000,-12.772547,45.287771,21.780000
1687601923.000000,-12.772547,45.287771,21.786000
1687601924.000000,-12.772547,45.287770,21.763000
1687601925.000000,-12.772547,45.287770,21.770000
1687601926.000000,-12.772547,45.287770,21.779000
1687601927.000000,-12.772547,45.287770,21.765000
1687601928.000000,-12.772547,45.287770,21.759000
1687601929.000000,-12.772548,45.287769,21.768000
1687601930.000000,-12.772548,45.287769,21.758000
1687601931.000000,-12.772548,45.287769,21.793000
1687601932.000000,-12.772549,45.287769,21.792000
1687601933.000000,-12.772549,45.287770,21.791000
1687601934.000000,-12.772549,45.287770,21.795000
1687601935.000000,-12.772550,45.287770,21.803000
1687601936.000000,-12.772550,45.287770,21.796000
1687601937.000000,-12.772550,45.287770,21.787000
1687601938.000000,-12.772551,45.287770,21.781000
1687601939.000000,-12.772550,45.287770,21.793000
1687601940.000000,-12.772550,45.287770,21.778000
1687601941.000000,-12.772550,45.287770,21.793000
1687601942.000000,-12.772550,45.287770,21.785000
1687601943.000000,-12.772550,45.287770,21.796000
1687601944.000000,-12.772550,45.287770,21.785000
1687601945.000000,-12.772550,45.287770,21.807000
1687601946.000000,-12.772550,45.287770,21.805000
1687601947.000000,-12.772550,45.287770,21.787000
1687601948.000000,-12.772550,45.287770,21.794000
1687601949.000000,-12.772550,45.287770,21.794000
1687601950.000000,-12.772550,45.287770,21.783000
1687601951.000000,-12.772550,45.287770,21.797000
1687601952.000000,-12.772550,45.287769,21.808000
1687601953.000000,-12.772550,45.287769,21.813000
1687601954.000000,-12.772550,45.287769,21.805000
1687601955.000000,-12.772549,45.287769,21.781000
1687601956.000000,-12.772549,45.287769,21.787000
1687601957.000000,-12.772549,45.287769,21.799000
1687601958.000000,-12.772549,45.287768,21.804000
1687601959.000000,-12.772549,45.287768,21.805000
1687601960.000000,-12.772549,45.287768,21.803000
1687601961.000000,-12.772548,45.287768,21.808000
1687601962.000000,-12.772548,45.287768,21.810000
1687601963.000000,-12.772548,45.287768,21.803000
1687601964.000000,-12.772548,45.287767,21.814000
1687601965.000000,-12.772548,45.287767,21.799000
1687601966.000000,-12.772547,45.287767,21.815000
1687601967.000000,-12.772547,45.287767,21.815000
1687601968.000000,-12.772547,45.287767,21.808000
1687601969.000000,-12.772547,45.287766,21.816000
1687601970.000000,-12.772547,45.287766,21.804000
1687601971.000000,-12.772546,45.287765,21.805000
1687601972.000000,-12.772546,45.287764,21.804000
1687601973.000000,-12.772546,45.287763,21.804000
1687601974.000000,-12.772546,45.287763,21.803000
1687601975.000000,-12.772546,45.287762,21.811000
1687601976.000000,-12.772545,45.287762,21.815000
1687601977.000000,-12.772545,45.287761,21.818000
1687601978.000000,-12.772545,45.287761,21.826000
1687601979.000000,-12.772544,45.287761,21.812000
1687601980.000000,-12.772543,45.287760,21.812000
1687601981.000000,-12.772543,45.287759,21.814000
1687601982.000000,-12.772542,45.287758,21.809000
1687601983.000000,-12.772541,45.287757,21.807000
1687601984.000000,-12.772540,45.287756,21.815000
1687601985.000000,-12.772538,45.287755,21.810000
1687601986.000000,-12.772537,45.287753,21.830000
1687601987.000000,-12.772536,45.287752,21.807000
1687601988.000000,-12.772535,45.287751,21.814000
1687601989.000000,-12.772534,45.287750,21.805000
1687601990.000000,-12.772533,45.287749,21.816000
1687601991.000000,-12.772531,45.287747,21.811000
1687601992.000000,-12.772530,45.287746,21.804000
1687601993.000000,-12.772529,45.287745,21.805000
1687601994.000000,-12.772528,45.287743,21.807000
1687601995.000000,-12.772526,45.287742,21.802000
1687601996.000000,-12.772525,45.287740,21.823000
1687601997.000000,-12.772524,45.287739,21.842000
1687601998.000000,-12.772522,45.287737,21.826000
1687601999.000000,-12.772521,45.287736,21.835000
1687602000.000000,-12.772520,45.287735,21.836000
1687602001.000000,-12.772518,45.287733,21.825000
1687602002.000000,-12.772517,45.287732,21.829000
1687602003.000000,-12.772515,45.287731,21.828000
1687602004.000000,-12.772514,45.287729,21.824000
1687602005.000000,-12.772512,45.287728,21.832000
1687602006.000000,-12.772510,45.287727,21.830000
1687602007.000000,-12.772509,45.287726,21.825000
1687602008.000000,-12.772507,45.287725,21.825000
1687602009.000000,-12.772505,45.287724,21.820000
1687602010.000000,-12.772503,45.287723,21.821000
1687602011.000000,-12.772501,45.287722,21.817000
1687602012.000000,-12.772499,45.287721,21.825000
1687602013.000000,-12.772497,45.287720,21.820000
1687602014.000000,-12.772495,45.287719,21.810000
1687602015.000000,-12.772493,45.287717,21.804000
1687602016.000000,-12.772491,45.287716,21.807000
1687602017.000000,-12.772489,45.287715,21.817000
1687602018.000000,-12.772487,45.287714,21.810000
1687602019.000000,-12.772484,45.287713,21.817000
1687602020.000000,-12.772482,45.287712,21.822000
1687602021.000000,-12.772480,45.287711,21.822000
1687602022.000000,-12.772478,45.287710,21.823000
1687602023.000000,-12.772475,45.287708,21.823000
1687602024.000000,-12.772473,45.287707,21.817000
1687602025.000000,-12.772470,45.287706,21.816000
1687602026.000000,-12.772468,45.287705,21.811000
1687602027.000000,-12.772465,45.287704,21.814000
1687602028.000000,-12.772462,45.287703,21.821000
1687602029.000000,-12.772460,45.287702,21.825000
1687602030.000000,-12.772457,45.287702,21.828000
1687602031.000000,-12.772454,45.287701,21.821000
1687602032.000000,-12.772451,45.287700,21.814000
1687602033.000000,-12.772448,45.287699,21.819000
1687602034.000000,-12.772446,45.287698,21.811000
1687602035.000000,-12.772443,45.287698,21.813000
1687602036.000000,-12.772440,45.287697,21.807000
1687602037.000000,-12.772438,45.287697,21.817000
1687602038.000000,-12.772435,45.287696,21.813000
1687602039.000000,-12.772433,45.287696,21.813000
1687602040.000000,-12.772431,45.287696,21.800000
1687602041.000000,-12.772430,45.287695,21.813000
1687602042.000000,-12.772429,45.287695,21.814000
1687602043.000000,-12.772428,45.287694,21.804000
1687602044.000000,-12.772428,45.287692,21.807000
1687602045.000000,-12.772428,45.287690,21.798000
1687602046.000000,-12.772428,45.287688,21.802000
1687602047.000000,-12.772427,45.287687,21.812000
1687602048.000000,-12.772426,45.287684,21.797000
1687602049.000000,-12.772425,45.287682,21.799000
1687602050.000000,-12.772424,45.287680,21.810000
1687602051.000000,-12.772423,45.287678,21.796000
1687602052.000000,-12.772421,45.287676,21.809000
1687602053.000000,-12.772420,45.287674,21.804000
1687602054.000000,-12.772419,45.287673,21.813000
1687602055.000000,-12.772418,45.287673,21.801000
1687602056.000000,-12.772419,45.287674,21.801000
1687602057.000000,-12.772420,45.287674,21.795000
1687602058.000000,-12.772419,45.287674,21.788000
1687602059.000000,-12.772418,45.287675,21.792000
1687602060.000000,-12.772418,45.287676,21.813000
1687602061.000000,-12.772417,45.287677,21.819000
1687602062.000000,-12.772417,45.287678,21.818000
1687602063.000000,-12.772416,45.287680,21.805000
1687602064.000000,-12.772415,45.287682,21.814000
1687602065.000000,-12.772414,45.287685,21.809000
1687602066.000000,-12.772414,45.287687,21.814000
1687602067.000000,-12.772413,45.287689,21.805000
1687602068.000000,-12.772412,45.287691,21.812000
1687602069.000000,-12.772411,45.287692,21.798000
1687602070.000000,-12.772409,45.287694,21.806000
1687602071.000000,-12.772408,45.287696,21.803000
1687602072.000000,-12.772406,45.287698,21.805000
1687602073.000000,-12.772405,45.287700,21.821000
1687602074.000000,-12.772403,45.287702,21.816000
1687602075.000000,-12.772401,45.287704,21.808000
1687602076.000000,-12.772399,45.287705,21.813000
1687602077.000000,-12.772397,45.287707,21.803000
1687602078.000000,-12.772394,45.287709,21.815000
1687602079.000000,-12.772392,45.287710,21.824000
1687602080.000000,-12.772389,45.287712,21.813000
1687602081.000000,-12.772387,45.287714,21.806000
1687602082.000000,-12.772384,45.287716,21.807000
1687602083.000000,-12.772381,45.287718,21.807000
1687602084.000000,-12.772378,45.287719,21.797000
1687602085.000000,-12.772374,45.287720,21.808000
1687602086.000000,-12.772371,45.287721,21.807000
1687602087.000000,-12.772368,45.287722,21.808000
1687602088.000000,-12.772365,45.287723,21.807000
1687602089.000000,-12.772361,45.287725,21.803000
1687602090.000000,-12.772358,45.287725,21.805000
1687602091.000000,-12.772355,45.287726,21.797000
1687602092.000000,-12.772351,45.287727,21.798000
1687602093.000000,-12.772348,45.287728,21.802000
1687602094.000000,-12.772345,45.287729,21.808000
1687602095.000000,-12.772341,45.287729,21.801000
1687602096.000000,-12.772338,45.287729,21.803000
1687602097.000000,-12.772335,45.287730,21.799000
1687602098.000000,-12.772331,45.287730,21.794000
1687602099.000000,-12.772328,45.287729,21.791000
1687602100.000000,-12.772325,45.287728,21.797000
1687602101.000000,-12.772321,45.287727,21.797000
1687602102.000000,-12.772318,45.287726,21.793000
1687602103.000000,-12.772314,45.287725,21.801000
1687602104.000000,-12.772311,45.287725,21.789000
1687602105.000000,-12.772308,45.287725,21.792000
1687602106.000000,-12.772305,45.287725,21.793000
1687602107.000000,-12.772301,45.287725,21.793000
1687602108.000000,-12.772298,45.287724,21.810000
1687602109.000000,-12.772294,45.287725,21.799000
1687602110.000000,-12.772291,45.287725,21.802000
1687602111.000000,-12.772287,45.287726,21.801000
1687602112.000000,-12.772284,45.287726,21.796000
1687602113.000000,-12.772281,45.287727,21.808000
1687602114.000000,-12.772277,45.287728,21.808000
1687602115.000000,-12.772274,45.287729,21.805000
1687602116.000000,-12.772271,45.287729,21.801000
1687602117.000000,-12.772267,45.287730,21.804000
1687602118.000000,-12.772264,45.287731,21.792000
1687602119.000000,-12.772261,45.287732,21.797000
1687602120.000000,-12.772258,45.287733,21.799000
1687602121.000000,-12.772255,45.287734,21.809000
1687602122.000000,-12.772251,45.287735,21.800000
1687602123.000000,-12.772248,45.287736,21.802000
1687602124.000000,-12.772244,45.287738,21.794000
1687602125.000000,-12.772241,45.287739,21.805000
1687602126.000000,-12.772238,45.287740,21.795000
1687602127.000000,-12.772234,45.287741,21.801000
1687602128.000000,-12.772231,45.287742,21.797000
1687602129.000000,-12.772228,45.287744,21.804000
1687602130.000000,-12.772225,45.287745,21.802000
1687602131.000000,-12.772222,45.287746,21.805000
1687602132.000000,-12.772219,45.287748,21.807000
1687602133.000000,-12.772216,45.287750,21.809000
1687602134.000000,-12.772213,45.287752,21.800000
1687602135.000000,-12.772210,45.287754,21.804000
1687602136.000000,-12.772208,45.287756,21.796000
1687602137.000000,-12.772205,45.287757,21.787000
1687602138.000000,-12.772202,45.287759,21.793000
1687602139.000000,-12.772199,45.287761,21.803000
1687602140.000000,-12.772196,45.287763,21.806000
1687602141.000000,-12.772194,45.287765,21.787000
1687602142.000000,-12.772191,45.287767,21.799000
1687602143.000000,-12.772188,45.287769,21.801000
1687602144.000000,-12.772186,45.287772,21.799000
1687602145.000000,-12.772183,45.287774,21.788000
1687602146.000000,-12.772180,45.287777,21.796000
1687602147.000000,-12.772178,45.287780,21.794000
1687602148.000000,-12.772175,45.287783,21.787000
1687602149.000000,-12.772173,45.287785,21.794000
1687602150.000000,-12.772171,45.287788,21.792000
